	docid	src	tgt	score
91	5C92476076DA77EE9FA9141F2773DBD55E572601	Les résultats expérimentaux indiquent que l'intégration des variantes obtenues dans les modéles de pronunciation diminue le taux d'erreurs de manière significative: les erreurs résultant d'une reconnaissance de timit au niveau des mots sont reduites relativement avec 17%.	Experiments showed that the introduction of such variants in a segment-based recognizer significantly improves the recognition accuracy: on timit a relative word error rate reduction of as high as 17% was obtained.	0.65087890625
92	32A16F7940FE8526D0FAE509D7D5C1FBA9D648CD	Dans les systèmes de reconnaissance de la parole fondés sur les segments, deux classes d'algorithmes de reconnaissance peuvent être distinguées.	The segment-based speech recognition algorithms that have been developed over the years can be divided into two broad classes.	0.73974609375
93	32A16F7940FE8526D0FAE509D7D5C1FBA9D648CD	La première classe contient les systèmes s'appuyant sur le calcul de la densité de probabilité conditionnelle de la séquence de vecteurs acoustiques, étant données la séquence d'unités de parole et la segmentation.	On the one hand those using the conditional segment modeling formalism (CSM), which requires the computation of the likelihood of the sequence of acoustic vectors, conditioned on the sub-word unit sequence and corresponding segmentation.	0.57958984375
94	32A16F7940FE8526D0FAE509D7D5C1FBA9D648CD	La seconde contient ceux qui s'appuient sur le calcul de la distribution a posteriori conjointe d'une séquence d'unités de parole et d'une segmentation possible, étant donnée la séquence de vecteurs acoustiques. Pour les systèmes de cette seconde classe, la distribution a posteriori conjointe peut être représentée sous forme du produit de la probabilité de segmentation et de la probabilité de séquence d'unités.	On the other hand those using the posterior segment modeling formalism (PSM), which requires the computation of the joint posterior probability of the unit sequence and segmentation, conditioned on the sequence of acoustic vectors. The latter probability can be written as the product of a segmentation probability and a unit classification probability.	0.4658203125
95	32A16F7940FE8526D0FAE509D7D5C1FBA9D648CD	Dans cet article, nous mettons en évidence le rôle joué par la probabilité de segmentation.	In this paper, we focus on the role of the segmentation probability.	0.8759765625
96	32A16F7940FE8526D0FAE509D7D5C1FBA9D648CD	Après avoir montré que la probabilité de segmentation n'est pas nécessaire dans les systèmes s'appuyant sur le calcul de la densité de probabilité conditionnelle, nous présentons les motivations de l'utilisation de la probabilité de segmentation dans les systèmes s'appuyant sur le calcul de la distribution a posteriori.	After having shown that the segmentation probability is not required in the CSM formalism, we motivate its importance in the PSM formalism.	0.67138671875
97	32A16F7940FE8526D0FAE509D7D5C1FBA9D648CD	Nous décrivons la modélisation et l'apprentissage de la probabilité de segmentation dans le cadre de ces systèmes.	Next, we describe its modeling and training.	0.5673828125
98	32A16F7940FE8526D0FAE509D7D5C1FBA9D648CD	Nous présentons des expériences menées sur plusieurs tâches de reconnaissance et avec deux systèmes de reconnaissance différents et s'appuyant sur le calcul de la distribution a posteriori. Ces expériences montrent de façon significative l'effet positif de la probabilité de segmentation sur les performances de la reconnaissance.	Experiments with two PSM-based recognizers on several speech recognition tasks demonstrate that the segmentation probability is essential in order to obtain a high recognition accuracy.	0.64306640625
99	32A16F7940FE8526D0FAE509D7D5C1FBA9D648CD	Nous montrons finalement que l'importance de la segmentation est fortement liée aux valeurs des probabilités des unités sur les segments qui ne correspondent pas avec une unité.	Moreover, the importance of the segmentation probability is shown to be strongly correlated with the magnitudes of the unit probability estimates on segments that do not correspond with a unit.	0.85888671875
100	70759075E651E66951252C3FB1DE7FED2BE2747A	Nous présentons dans cet article un opérateur de classification rapide adapté au traitement d’images, ses performances en classification, ainsi que son intégration dans un circuit ASIC.	We present in this paper a fast classification operator suitable for image processing, the performances of this operator as well as its implementation in the form of an ASIC.	0.83447265625
101	70759075E651E66951252C3FB1DE7FED2BE2747A	Pour effectuer une segmentation ou un classement d’images en vue de la détection de défauts, il est souvent impossible de trouver un nombre réduit de paramètres caractéristiques pertinents qui permettent de discriminer les classes.	In image segmentation and classification in view of defect detection, it is often impossible to find a reduced set of pertinent characteristic parameters which allows to distinguish the classes.	0.830078125
102	70759075E651E66951252C3FB1DE7FED2BE2747A	Nous proposons une méthode de classification géométrique par apprentissage de polytopes de contraintes, qui autorise l’utilisation d’un grand nombre de paramètres et assure une vitesse de décision élevée.	We propose herein a geometric classification method by stress polytop training which allows the use of a great number of parameters and ensures a high decision speed.	0.794921875
103	70759075E651E66951252C3FB1DE7FED2BE2747A	L’opérateur de décision associé à cette classification a été intégré sous forme de circuit précaractérisé dont la simplicité de mise en œuvre, la rapidité et la robustesse en classification sont des qualités qui lui permettent de rivaliser avec les opérateurs neuronaux.	The decision operator associated with the classification has been implemented in Standard Cell and Full Custom. Its ease of use, rapidity, and robustness in classification are the major qualities which enable it to compete with neural operators.	0.666015625
104	B532704C0CA32953CCE7E95121539E218E8A4B0C	Dans cette article nous développons plusieurs modèles autour du paradigme “multi-stream” de la RAP (Reconnaissance Automatique de la Parole) robuste, et nous discutons de leurs relations avec la perception naturelle de parole.	In this paper, we develop different mathematical models in the framework of the multi-stream paradigm for noise robust automatic speech recognition (ASR), and discuss their close relationship with human speech perception.	0.6416015625
105	B532704C0CA32953CCE7E95121539E218E8A4B0C	Fortement inspirée par la règle “produit des erreurs” de Fletcher, issue de la psychoacoustique, la reconnaissance “multi-bande” se veut être robuste à l’inadéquation des données par rapport aux conditions d’apprentissage, en exploitant la redondance spectrale, tout en faisant un minimum d’hypothèses sur la nature du bruit.	Largely inspired by Fletcher's “product-of-errors” rule (PoE rule) in psychoacoustics, multi-band ASR aims for robustness to data mismatch through the exploitation of spectral redundancy, while making minimum assumptions about noise type.	0.56689453125
106	B532704C0CA32953CCE7E95121539E218E8A4B0C	Des études précédentes en RAP ont montré que le traitement indépendant des sous bandes peut diminuer le taux de reconnaissance en parole propre.	Previous ASR tests have shown that independent sub-band processing can lead to decreased recognition performance with clean speech.	0.64990234375
107	B532704C0CA32953CCE7E95121539E218E8A4B0C	Nous avons surmonté ce problème en considérant toutes les combinaisons de sous bandes comme des flux indépendants de données.	We have overcome this problem by considering every combination of data sub-bands as an independent data stream.	0.876953125
108	B532704C0CA32953CCE7E95121539E218E8A4B0C	Après un état de l’art sur la RAP multi-bandes, nous formalisons cette approche “full-combination” dans le contexte de la RAP HMM/ANN, en introduisant une variable latente qui spécifie à chaque trame de signal la combinaison de sous bandes la plus adéquate.	After introducing the background to multi-band ASR, we show how this “full combination” approach can be formalised, in the context of hidden Markov model/artificial neural network (HMM/ANN) based ASR, by introducing a latent variable to specify which data sub-bands in each data frame are free from data mismatch.	0.482177734375
